registration_surveyid,genotype,yield_ranked,country_name,crop,year,AeZ,longitude,latitude,zone
34dbf5aa-dd41-46dc-9a87-3518abe927c6,rhm 1402,3,Rwanda,maize,2021,Tropic - warm / humid,29.0072,-2.628717,3
34dbf5aa-dd41-46dc-9a87-3518abe927c6,wh 508,2,Rwanda,maize,2021,Tropic - warm / humid,29.0072,-2.628717,3
326fa44d-f491-4b11-b760-90f930ff62e1,wh 509,2,Rwanda,maize,2021,Tropic - warm / humid,29.00353,-2.624713,3
326fa44d-f491-4b11-b760-90f930ff62e1,rhm 1402,3,Rwanda,maize,2021,Tropic - warm / humid,29.00353,-2.624713,3
326fa44d-f491-4b11-b760-90f930ff62e1,wh 504,1,Rwanda,maize,2021,Tropic - warm / humid,29.00353,-2.624713,3
cabb1ec3-40f4-4e30-9e5f-ed869194c40e,wh 508,3,Rwanda,maize,2021,Tropic - warm / humid,29.00466,-2.628595,3
cabb1ec3-40f4-4e30-9e5f-ed869194c40e,ckdhh 170121,2,Rwanda,maize,2021,Tropic - warm / humid,29.00466,-2.628595,3
cabb1ec3-40f4-4e30-9e5f-ed869194c40e,wh 507,1,Rwanda,maize,2021,Tropic - warm / humid,29.00466,-2.628595,3
35ebee22-3789-4fdf-9fd1-50af2ec0f135,rhm 1409,3,Rwanda,maize,2021,Tropic - warm / humid,29.00352,-2.624718,3
35ebee22-3789-4fdf-9fd1-50af2ec0f135,wh 509,1,Rwanda,maize,2021,Tropic - warm / humid,29.00352,-2.624718,3
35ebee22-3789-4fdf-9fd1-50af2ec0f135,ckdhh 170121,2,Rwanda,maize,2021,Tropic - warm / humid,29.00352,-2.624718,3
ed661064-7884-4912-b964-ac17f1926d08,wh 504,3,Rwanda,maize,2021,Tropic - warm / humid,29.04715,-2.680461,3
ed661064-7884-4912-b964-ac17f1926d08,wh 508,2,Rwanda,maize,2021,Tropic - warm / humid,29.04715,-2.680461,3
ed661064-7884-4912-b964-ac17f1926d08,rhm 1409,1,Rwanda,maize,2021,Tropic - warm / humid,29.04715,-2.680461,3
d8a0ca1f-df8f-48b3-89ca-c41d1ddbb9de,rhm 1402,3,Rwanda,maize,2021,Tropic - warm / humid,29.04713,-2.680453,3
d8a0ca1f-df8f-48b3-89ca-c41d1ddbb9de,wh 507,2,Rwanda,maize,2021,Tropic - warm / humid,29.04713,-2.680453,3
d8a0ca1f-df8f-48b3-89ca-c41d1ddbb9de,wh 508,1,Rwanda,maize,2021,Tropic - warm / humid,29.04713,-2.680453,3
1580373c-7abb-4489-9fdb-b5ed0f4d0acb,wh 507,1,Rwanda,maize,2021,Tropic - warm / humid,29.04713,-2.680444,3
1580373c-7abb-4489-9fdb-b5ed0f4d0acb,rhm 1409,2,Rwanda,maize,2021,Tropic - warm / humid,29.04713,-2.680444,3
1580373c-7abb-4489-9fdb-b5ed0f4d0acb,wh 504,3,Rwanda,maize,2021,Tropic - warm / humid,29.04713,-2.680444,3
8fd1cd14-ddc6-4ce9-b13b-7d4535f31c46,rhm 1402,3,Rwanda,maize,2021,Tropic - warm / humid,29.04712,-2.680446,3
8fd1cd14-ddc6-4ce9-b13b-7d4535f31c46,wh 504,2,Rwanda,maize,2021,Tropic - warm / humid,29.04712,-2.680446,3
8fd1cd14-ddc6-4ce9-b13b-7d4535f31c46,ckdhh 170121,1,Rwanda,maize,2021,Tropic - warm / humid,29.04712,-2.680446,3
e3c10ba3-0fa1-431a-9e75-d46bec608852,rhm 1409,2,Rwanda,maize,2021,Tropic - warm / humid,29.04712,-2.680442,3
e3c10ba3-0fa1-431a-9e75-d46bec608852,rhm 1402,3,Rwanda,maize,2021,Tropic - warm / humid,29.04712,-2.680442,3
e3c10ba3-0fa1-431a-9e75-d46bec608852,wh 507,1,Rwanda,maize,2021,Tropic - warm / humid,29.04712,-2.680442,3
1d8115c4-f0da-49ee-b3e9-101e1fa90236,ckdhh 170121,2,Rwanda,maize,2021,Tropic - warm / humid,29.04717,-2.680516,3
1d8115c4-f0da-49ee-b3e9-101e1fa90236,wh 507,1,Rwanda,maize,2021,Tropic - warm / humid,29.04717,-2.680516,3
1d8115c4-f0da-49ee-b3e9-101e1fa90236,wh 509,3,Rwanda,maize,2021,Tropic - warm / humid,29.04717,-2.680516,3
25916450-60dd-4028-8c6c-ae45989ac186,wh 509,2,Rwanda,maize,2021,Tropic - warm / humid,29.04716,-2.680447,3
25916450-60dd-4028-8c6c-ae45989ac186,wh 504,3,Rwanda,maize,2021,Tropic - warm / humid,29.04716,-2.680447,3
25916450-60dd-4028-8c6c-ae45989ac186,wh 508,1,Rwanda,maize,2021,Tropic - warm / humid,29.04716,-2.680447,3
c480a531-a8a5-4c01-a9f7-443d7b7c838d,wh 504,3,Rwanda,maize,2021,Tropic - warm / humid,29.0471,-2.680436,3
c480a531-a8a5-4c01-a9f7-443d7b7c838d,wh 507,1,Rwanda,maize,2021,Tropic - warm / humid,29.0471,-2.680436,3
c480a531-a8a5-4c01-a9f7-443d7b7c838d,rhm 1409,2,Rwanda,maize,2021,Tropic - warm / humid,29.0471,-2.680436,3
47553c3a-6954-4f1d-a0cb-ff437931cc71,rhm 1409,2,Rwanda,maize,2021,Tropic - warm / humid,29.04725,-2.680409,3
47553c3a-6954-4f1d-a0cb-ff437931cc71,wh 504,1,Rwanda,maize,2021,Tropic - warm / humid,29.04725,-2.680409,3
47553c3a-6954-4f1d-a0cb-ff437931cc71,ckdhh 170121,3,Rwanda,maize,2021,Tropic - warm / humid,29.04725,-2.680409,3
50b04fd7-ed26-4c72-b714-4fadee3057cb,ckdhh 170121,3,Rwanda,maize,2021,Tropic - warm / humid,29.04712,-2.680449,3
50b04fd7-ed26-4c72-b714-4fadee3057cb,wh 508,1,Rwanda,maize,2021,Tropic - warm / humid,29.04712,-2.680449,3
50b04fd7-ed26-4c72-b714-4fadee3057cb,wh 504,2,Rwanda,maize,2021,Tropic - warm / humid,29.04712,-2.680449,3
f8f17388-6198-470d-9ae7-3c34a5397a6b,rhm 1409,3,Rwanda,maize,2021,Tropic - warm / humid,29.04712,-2.680449,3
f8f17388-6198-470d-9ae7-3c34a5397a6b,ckdhh 170121,1,Rwanda,maize,2021,Tropic - warm / humid,29.04712,-2.680449,3
f8f17388-6198-470d-9ae7-3c34a5397a6b,wh 508,2,Rwanda,maize,2021,Tropic - warm / humid,29.04712,-2.680449,3
a4ac86cf-7e18-429a-adf0-29190a07ec96,wh 507,2,Rwanda,maize,2021,Tropic - warm / humid,29.04713,-2.68044,3
a4ac86cf-7e18-429a-adf0-29190a07ec96,rhm 1409,1,Rwanda,maize,2021,Tropic - warm / humid,29.04713,-2.68044,3
a4ac86cf-7e18-429a-adf0-29190a07ec96,ckdhh 170121,3,Rwanda,maize,2021,Tropic - warm / humid,29.04713,-2.68044,3
8cd6bbc4-2326-4519-bd6f-e4f08350962b,wh 504,3,Rwanda,maize,2021,Tropic - warm / humid,29.04732,-2.680557,3
8cd6bbc4-2326-4519-bd6f-e4f08350962b,rhm 1402,2,Rwanda,maize,2021,Tropic - warm / humid,29.04732,-2.680557,3
8cd6bbc4-2326-4519-bd6f-e4f08350962b,rhm 1409,1,Rwanda,maize,2021,Tropic - warm / humid,29.04732,-2.680557,3
5f74c7d1-ec52-4640-aff7-6cdacdd523b9,wh 507,3,Rwanda,maize,2021,Tropic - warm / humid,29.04733,-2.680563,3
5f74c7d1-ec52-4640-aff7-6cdacdd523b9,wh 508,2,Rwanda,maize,2021,Tropic - warm / humid,29.04733,-2.680563,3
5f74c7d1-ec52-4640-aff7-6cdacdd523b9,wh 504,1,Rwanda,maize,2021,Tropic - warm / humid,29.04733,-2.680563,3
36047f90-3ace-4af6-98b4-5388c15d6c9c,wh 509,3,Rwanda,maize,2021,Tropic - warm / humid,29.04733,-2.68055,3
36047f90-3ace-4af6-98b4-5388c15d6c9c,rhm 1409,2,Rwanda,maize,2021,Tropic - warm / humid,29.04733,-2.68055,3
36047f90-3ace-4af6-98b4-5388c15d6c9c,rhm 1402,1,Rwanda,maize,2021,Tropic - warm / humid,29.04733,-2.68055,3
2f17a094-4e05-4842-aa00-0bd3c40b5d44,rhm 1402,2,Rwanda,maize,2021,Tropic - cool / humid,29.02223,-2.437398,3
2f17a094-4e05-4842-aa00-0bd3c40b5d44,wh 504,1,Rwanda,maize,2021,Tropic - cool / humid,29.02223,-2.437398,3
2f17a094-4e05-4842-aa00-0bd3c40b5d44,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.02223,-2.437398,3
92666355-7f6d-4562-bc33-2196ccdebdea,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.00653,-2.438148,3
92666355-7f6d-4562-bc33-2196ccdebdea,rhm 1409,2,Rwanda,maize,2021,Tropic - cool / humid,29.00653,-2.438148,3
92666355-7f6d-4562-bc33-2196ccdebdea,wh 509,3,Rwanda,maize,2021,Tropic - cool / humid,29.00653,-2.438148,3
cca9e29d-279a-4b48-8e5c-3c72d4a1adce,ckdhh 170121,2,Rwanda,maize,2021,Tropic - cool / humid,29.0221,-2.437279,3
cca9e29d-279a-4b48-8e5c-3c72d4a1adce,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.0221,-2.437279,3
cca9e29d-279a-4b48-8e5c-3c72d4a1adce,rhm 1402,3,Rwanda,maize,2021,Tropic - cool / humid,29.0221,-2.437279,3
5ab5ace9-15ea-4538-83f2-65ccaad8c3f9,rhm 1409,1,Rwanda,maize,2021,Tropic - cool / humid,29.01961,-2.43592,3
5ab5ace9-15ea-4538-83f2-65ccaad8c3f9,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.01961,-2.43592,3
5ab5ace9-15ea-4538-83f2-65ccaad8c3f9,ckdhh 170121,3,Rwanda,maize,2021,Tropic - cool / humid,29.01961,-2.43592,3
e8053723-7b40-4bee-8a83-e98407991b93,wh 504,3,Rwanda,maize,2021,Tropic - cool / humid,29.02283,-2.435457,3
e8053723-7b40-4bee-8a83-e98407991b93,wh 509,2,Rwanda,maize,2021,Tropic - cool / humid,29.02283,-2.435457,3
e8053723-7b40-4bee-8a83-e98407991b93,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.02283,-2.435457,3
741de310-aaac-4dfe-8768-54b09f86115f,wh 508,3,Rwanda,maize,2021,Tropic - cool / humid,29.02168,-2.432943,3
741de310-aaac-4dfe-8768-54b09f86115f,rhm 1402,2,Rwanda,maize,2021,Tropic - cool / humid,29.02168,-2.432943,3
741de310-aaac-4dfe-8768-54b09f86115f,wh 504,1,Rwanda,maize,2021,Tropic - cool / humid,29.02168,-2.432943,3
9cfd0171-8411-497e-9e2b-f7050ce69680,wh 509,1,Rwanda,maize,2021,Tropic - cool / humid,29.0279,-2.434421,3
9cfd0171-8411-497e-9e2b-f7050ce69680,rhm 1409,2,Rwanda,maize,2021,Tropic - cool / humid,29.0279,-2.434421,3
9cfd0171-8411-497e-9e2b-f7050ce69680,ckdhh 170121,3,Rwanda,maize,2021,Tropic - cool / humid,29.0279,-2.434421,3
005d8788-f64c-46dc-a003-6b08b98f6eba,ckdhh 170121,2,Rwanda,maize,2021,Tropic - cool / humid,29.02485,-2.435854,3
005d8788-f64c-46dc-a003-6b08b98f6eba,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.02485,-2.435854,3
005d8788-f64c-46dc-a003-6b08b98f6eba,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.02485,-2.435854,3
0662ae9a-3b67-4461-b29a-9f7f100a2a78,rhm 1409,1,Rwanda,maize,2021,Tropic - cool / humid,29.02269,-2.43605,3
0662ae9a-3b67-4461-b29a-9f7f100a2a78,wh 504,3,Rwanda,maize,2021,Tropic - cool / humid,29.02269,-2.43605,3
0662ae9a-3b67-4461-b29a-9f7f100a2a78,rhm 1402,2,Rwanda,maize,2021,Tropic - cool / humid,29.02269,-2.43605,3
7e77722a-4a74-4efc-8092-ac78b7374c3a,wh 504,2,Rwanda,maize,2021,Tropic - cool / humid,29.02249,-2.435607,3
7e77722a-4a74-4efc-8092-ac78b7374c3a,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.02249,-2.435607,3
7e77722a-4a74-4efc-8092-ac78b7374c3a,rhm 1409,3,Rwanda,maize,2021,Tropic - cool / humid,29.02249,-2.435607,3
a0499bf7-d556-4dbd-98e5-206b7a4e733c,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.02232,-2.435522,3
a0499bf7-d556-4dbd-98e5-206b7a4e733c,wh 509,1,Rwanda,maize,2021,Tropic - cool / humid,29.02232,-2.435522,3
a0499bf7-d556-4dbd-98e5-206b7a4e733c,wh 508,3,Rwanda,maize,2021,Tropic - cool / humid,29.02232,-2.435522,3
fdbc4243-0766-45c0-b85e-c7aa116f69c3,rhm 1402,3,Rwanda,maize,2021,Tropic - cool / humid,29.02226,-2.436039,3
fdbc4243-0766-45c0-b85e-c7aa116f69c3,ckdhh 170121,2,Rwanda,maize,2021,Tropic - cool / humid,29.02226,-2.436039,3
fdbc4243-0766-45c0-b85e-c7aa116f69c3,wh 507,1,Rwanda,maize,2021,Tropic - cool / humid,29.02226,-2.436039,3
48a0ea0c-3a7a-46de-b12b-d2005708a50b,rhm 1409,1,Rwanda,maize,2021,Tropic - cool / humid,29.02233,-2.436148,3
48a0ea0c-3a7a-46de-b12b-d2005708a50b,wh 504,3,Rwanda,maize,2021,Tropic - cool / humid,29.02233,-2.436148,3
48a0ea0c-3a7a-46de-b12b-d2005708a50b,wh 509,2,Rwanda,maize,2021,Tropic - cool / humid,29.02233,-2.436148,3
74d1aa01-bc33-4126-b4b1-ad73812347cc,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.02216,-2.43696,3
74d1aa01-bc33-4126-b4b1-ad73812347cc,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.02216,-2.43696,3
74d1aa01-bc33-4126-b4b1-ad73812347cc,rhm 1409,2,Rwanda,maize,2021,Tropic - cool / humid,29.02216,-2.43696,3
524ab107-63b6-429d-8d06-96e77a85a16d,ckdhh 170121,1,Rwanda,maize,2021,Tropic - cool / humid,29.02225,-2.436463,3
524ab107-63b6-429d-8d06-96e77a85a16d,rhm 1409,3,Rwanda,maize,2021,Tropic - cool / humid,29.02225,-2.436463,3
524ab107-63b6-429d-8d06-96e77a85a16d,rhm 1402,2,Rwanda,maize,2021,Tropic - cool / humid,29.02225,-2.436463,3
8a28135d-6eb3-41cb-86b1-5709dfd5dbcf,wh 504,1,Rwanda,maize,2021,Tropic - cool / humid,29.02723,-2.434317,3
8a28135d-6eb3-41cb-86b1-5709dfd5dbcf,rhm 1402,3,Rwanda,maize,2021,Tropic - cool / humid,29.02723,-2.434317,3
8a28135d-6eb3-41cb-86b1-5709dfd5dbcf,wh 508,2,Rwanda,maize,2021,Tropic - cool / humid,29.02723,-2.434317,3
50593e6f-1ade-464b-8a5b-c0345038f575,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.02374,-2.434551,3
50593e6f-1ade-464b-8a5b-c0345038f575,wh 509,3,Rwanda,maize,2021,Tropic - cool / humid,29.02374,-2.434551,3
50593e6f-1ade-464b-8a5b-c0345038f575,ckdhh 170121,2,Rwanda,maize,2021,Tropic - cool / humid,29.02374,-2.434551,3
d9e4eb59-68e6-41cb-84d8-8400aead1660,wh 507,1,Rwanda,maize,2021,Tropic - cool / humid,29.02052,-2.436318,3
d9e4eb59-68e6-41cb-84d8-8400aead1660,wh 504,3,Rwanda,maize,2021,Tropic - cool / humid,29.02052,-2.436318,3
d9e4eb59-68e6-41cb-84d8-8400aead1660,ckdhh 170121,2,Rwanda,maize,2021,Tropic - cool / humid,29.02052,-2.436318,3
2507c9b6-cee5-498a-8a36-f725307bd90d,rhm 1409,3,Rwanda,maize,2021,Tropic - cool / humid,29.02094,-2.436077,3
2507c9b6-cee5-498a-8a36-f725307bd90d,ckdhh 170121,2,Rwanda,maize,2021,Tropic - cool / humid,29.02094,-2.436077,3
2507c9b6-cee5-498a-8a36-f725307bd90d,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.02094,-2.436077,3
9db45b77-6770-42f1-9b7a-e7445617ab62,wh 504,1,Rwanda,maize,2021,Tropic - cool / humid,29.03426,-2.472286,3
9db45b77-6770-42f1-9b7a-e7445617ab62,wh 509,2,Rwanda,maize,2021,Tropic - cool / humid,29.03426,-2.472286,3
9db45b77-6770-42f1-9b7a-e7445617ab62,ckdhh 170121,3,Rwanda,maize,2021,Tropic - cool / humid,29.03426,-2.472286,3
56022d66-1295-4884-85a7-da9d441d122b,rhm 1402,3,Rwanda,maize,2021,Tropic - cool / humid,29.03551,-2.487338,3
56022d66-1295-4884-85a7-da9d441d122b,rhm 1409,1,Rwanda,maize,2021,Tropic - cool / humid,29.03551,-2.487338,3
56022d66-1295-4884-85a7-da9d441d122b,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.03551,-2.487338,3
02d1f51f-c2c9-489a-9446-b9e1c8d387d3,ckdhh 170121,3,Rwanda,maize,2021,Tropic - cool / humid,29.03886,-2.503914,3
02d1f51f-c2c9-489a-9446-b9e1c8d387d3,rhm 1409,1,Rwanda,maize,2021,Tropic - cool / humid,29.03886,-2.503914,3
02d1f51f-c2c9-489a-9446-b9e1c8d387d3,wh 504,2,Rwanda,maize,2021,Tropic - cool / humid,29.03886,-2.503914,3
4450e74b-102a-4c53-8bcd-a3669d61f7c2,wh 504,3,Rwanda,maize,2021,Tropic - cool / humid,29.03612,-2.477689,3
4450e74b-102a-4c53-8bcd-a3669d61f7c2,wh 508,2,Rwanda,maize,2021,Tropic - cool / humid,29.03612,-2.477689,3
4450e74b-102a-4c53-8bcd-a3669d61f7c2,rhm 1402,1,Rwanda,maize,2021,Tropic - cool / humid,29.03612,-2.477689,3
8fea9b39-3131-4de3-baed-ba031cebfbc8,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.04134,-2.488282,3
8fea9b39-3131-4de3-baed-ba031cebfbc8,wh 504,2,Rwanda,maize,2021,Tropic - cool / humid,29.04134,-2.488282,3
8fea9b39-3131-4de3-baed-ba031cebfbc8,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.04134,-2.488282,3
ae3e4194-d284-45cb-a98e-538c7464faed,wh 508,2,Rwanda,maize,2021,Tropic - cool / humid,29.04404,-2.488804,3
ae3e4194-d284-45cb-a98e-538c7464faed,rhm 1402,1,Rwanda,maize,2021,Tropic - cool / humid,29.04404,-2.488804,3
ae3e4194-d284-45cb-a98e-538c7464faed,rhm 1409,3,Rwanda,maize,2021,Tropic - cool / humid,29.04404,-2.488804,3
aa2e7501-853c-4d45-9b3b-978388d7b1fb,rhm 1402,2,Rwanda,maize,2021,Tropic - cool / humid,29.03506,-2.487914,3
aa2e7501-853c-4d45-9b3b-978388d7b1fb,wh 507,1,Rwanda,maize,2021,Tropic - cool / humid,29.03506,-2.487914,3
aa2e7501-853c-4d45-9b3b-978388d7b1fb,ckdhh 170121,3,Rwanda,maize,2021,Tropic - cool / humid,29.03506,-2.487914,3
9e304c82-d573-47a9-9a87-b4869b42b311,wh 504,3,Rwanda,maize,2021,Tropic - cool / humid,29.03873,-2.504555,3
9e304c82-d573-47a9-9a87-b4869b42b311,rhm 1409,1,Rwanda,maize,2021,Tropic - cool / humid,29.03873,-2.504555,3
9e304c82-d573-47a9-9a87-b4869b42b311,ckdhh 170121,2,Rwanda,maize,2021,Tropic - cool / humid,29.03873,-2.504555,3
7dafb347-e777-43d8-8364-043e9e447e96,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.03541,-2.487685,3
7dafb347-e777-43d8-8364-043e9e447e96,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.03541,-2.487685,3
7dafb347-e777-43d8-8364-043e9e447e96,rhm 1402,3,Rwanda,maize,2021,Tropic - cool / humid,29.03541,-2.487685,3
36bcb5d2-7a13-446e-9e4b-efa7d3514051,wh 509,3,Rwanda,maize,2021,Tropic - cool / humid,29.03755,-2.493955,3
36bcb5d2-7a13-446e-9e4b-efa7d3514051,rhm 1402,1,Rwanda,maize,2021,Tropic - cool / humid,29.03755,-2.493955,3
36bcb5d2-7a13-446e-9e4b-efa7d3514051,wh 504,2,Rwanda,maize,2021,Tropic - cool / humid,29.03755,-2.493955,3
4f23ac89-41fc-4076-9f99-cabee2fb3bbb,rhm 1409,3,Rwanda,maize,2021,Tropic - cool / humid,29.04699,-2.489643,3
4f23ac89-41fc-4076-9f99-cabee2fb3bbb,ckdhh 170121,2,Rwanda,maize,2021,Tropic - cool / humid,29.04699,-2.489643,3
4f23ac89-41fc-4076-9f99-cabee2fb3bbb,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.04699,-2.489643,3
33ba1174-df2a-4bdf-b0f0-7c6b1260b16b,rhm 1402,3,Rwanda,maize,2021,Tropic - cool / humid,29.03596,-2.486729,3
33ba1174-df2a-4bdf-b0f0-7c6b1260b16b,rhm 1409,2,Rwanda,maize,2021,Tropic - cool / humid,29.03596,-2.486729,3
33ba1174-df2a-4bdf-b0f0-7c6b1260b16b,wh 507,1,Rwanda,maize,2021,Tropic - cool / humid,29.03596,-2.486729,3
8cf26692-d957-4b10-8bdd-ad1ac6b2a4c1,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.03841,-2.485791,3
8cf26692-d957-4b10-8bdd-ad1ac6b2a4c1,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.03841,-2.485791,3
8cf26692-d957-4b10-8bdd-ad1ac6b2a4c1,wh 509,3,Rwanda,maize,2021,Tropic - cool / humid,29.03841,-2.485791,3
863d4b56-557c-4fb0-a79b-be40dbb041d1,wh 504,3,Rwanda,maize,2021,Tropic - cool / humid,29.03575,-2.477792,3
863d4b56-557c-4fb0-a79b-be40dbb041d1,ckdhh 170121,2,Rwanda,maize,2021,Tropic - cool / humid,29.03575,-2.477792,3
863d4b56-557c-4fb0-a79b-be40dbb041d1,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.03575,-2.477792,3
38a416cf-ae86-40e4-9f73-17d5b6b05f00,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.04036,-2.487998,3
38a416cf-ae86-40e4-9f73-17d5b6b05f00,wh 509,1,Rwanda,maize,2021,Tropic - cool / humid,29.04036,-2.487998,3
38a416cf-ae86-40e4-9f73-17d5b6b05f00,wh 504,3,Rwanda,maize,2021,Tropic - cool / humid,29.04036,-2.487998,3
05896f3a-3245-4616-a645-51c621c7302a,ckdhh 170121,3,Rwanda,maize,2021,Tropic - cool / humid,29.03367,-2.475875,3
05896f3a-3245-4616-a645-51c621c7302a,wh 504,2,Rwanda,maize,2021,Tropic - cool / humid,29.03367,-2.475875,3
05896f3a-3245-4616-a645-51c621c7302a,wh 507,1,Rwanda,maize,2021,Tropic - cool / humid,29.03367,-2.475875,3
7e0c5430-8f34-4ba2-afac-4334311138e8,wh 508,2,Rwanda,maize,2021,Tropic - cool / humid,29.31354,-2.117993,6
7e0c5430-8f34-4ba2-afac-4334311138e8,wh 509,1,Rwanda,maize,2021,Tropic - cool / humid,29.31354,-2.117993,6
7e0c5430-8f34-4ba2-afac-4334311138e8,rhm 1409,3,Rwanda,maize,2021,Tropic - cool / humid,29.31354,-2.117993,6
c726f9dc-d4f8-4327-9b2b-b1be9bcb1169,rhm 1409,1,Rwanda,maize,2021,Tropic - cool / humid,29.31338,-2.117862,6
c726f9dc-d4f8-4327-9b2b-b1be9bcb1169,wh 504,2,Rwanda,maize,2021,Tropic - cool / humid,29.31338,-2.117862,6
c726f9dc-d4f8-4327-9b2b-b1be9bcb1169,rhm 1402,3,Rwanda,maize,2021,Tropic - cool / humid,29.31338,-2.117862,6
d3db7cd6-e4ef-4d50-bab5-24cadf340d03,rhm 1402,2,Rwanda,maize,2021,Tropic - cool / humid,29.31107,-2.12339,6
d3db7cd6-e4ef-4d50-bab5-24cadf340d03,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.31107,-2.12339,6
d3db7cd6-e4ef-4d50-bab5-24cadf340d03,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.31107,-2.12339,6
4339e2db-366c-4bf9-926a-6bb26ce4f37a,wh 504,3,Rwanda,maize,2021,Tropic - cool / humid,29.31848,-2.138914,6
4339e2db-366c-4bf9-926a-6bb26ce4f37a,ckdhh 170121,2,Rwanda,maize,2021,Tropic - cool / humid,29.31848,-2.138914,6
4339e2db-366c-4bf9-926a-6bb26ce4f37a,wh 509,1,Rwanda,maize,2021,Tropic - cool / humid,29.31848,-2.138914,6
bedc199c-45f4-4505-ba45-82e1b6ddf705,wh 509,3,Rwanda,maize,2021,Tropic - cool / humid,29.3143,-2.115965,6
bedc199c-45f4-4505-ba45-82e1b6ddf705,rhm 1409,1,Rwanda,maize,2021,Tropic - cool / humid,29.3143,-2.115965,6
bedc199c-45f4-4505-ba45-82e1b6ddf705,ckdhh 170121,2,Rwanda,maize,2021,Tropic - cool / humid,29.3143,-2.115965,6
70b4b737-433c-4a53-96a0-11c889bb1bca,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.3111,-2.123391,6
70b4b737-433c-4a53-96a0-11c889bb1bca,wh 509,1,Rwanda,maize,2021,Tropic - cool / humid,29.3111,-2.123391,6
70b4b737-433c-4a53-96a0-11c889bb1bca,rhm 1402,3,Rwanda,maize,2021,Tropic - cool / humid,29.3111,-2.123391,6
f0e13e71-d73a-4cd8-b0ac-40cfbfef8686,wh 508,2,Rwanda,maize,2021,Tropic - cool / humid,29.31325,-2.124345,6
f0e13e71-d73a-4cd8-b0ac-40cfbfef8686,wh 504,3,Rwanda,maize,2021,Tropic - cool / humid,29.31325,-2.124345,6
f0e13e71-d73a-4cd8-b0ac-40cfbfef8686,ckdhh 170121,1,Rwanda,maize,2021,Tropic - cool / humid,29.31325,-2.124345,6
9857a2e5-01a2-4035-a019-95a35594e5b7,rhm 1402,3,Rwanda,maize,2021,Tropic - cool / humid,29.31144,-2.116425,6
9857a2e5-01a2-4035-a019-95a35594e5b7,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.31144,-2.116425,6
9857a2e5-01a2-4035-a019-95a35594e5b7,wh 504,2,Rwanda,maize,2021,Tropic - cool / humid,29.31144,-2.116425,6
05df11d2-6716-496b-835f-8a51a519a3bb,ckdhh 170121,3,Rwanda,maize,2021,Tropic - cool / humid,29.31049,-2.114139,6
05df11d2-6716-496b-835f-8a51a519a3bb,rhm 1402,1,Rwanda,maize,2021,Tropic - cool / humid,29.31049,-2.114139,6
05df11d2-6716-496b-835f-8a51a519a3bb,rhm 1409,2,Rwanda,maize,2021,Tropic - cool / humid,29.31049,-2.114139,6
493b827f-3d05-48bd-8b69-060d88dd33bb,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.31334,-2.124115,6
493b827f-3d05-48bd-8b69-060d88dd33bb,rhm 1409,1,Rwanda,maize,2021,Tropic - cool / humid,29.31334,-2.124115,6
493b827f-3d05-48bd-8b69-060d88dd33bb,wh 509,3,Rwanda,maize,2021,Tropic - cool / humid,29.31334,-2.124115,6
5305c121-11e5-4119-b318-16c67f2fa8df,wh 504,2,Rwanda,maize,2021,Tropic - cool / humid,29.31327,-2.123385,6
5305c121-11e5-4119-b318-16c67f2fa8df,ckdhh 170121,3,Rwanda,maize,2021,Tropic - cool / humid,29.31327,-2.123385,6
5305c121-11e5-4119-b318-16c67f2fa8df,wh 507,1,Rwanda,maize,2021,Tropic - cool / humid,29.31327,-2.123385,6
f715e6f5-16c9-45b8-8800-8174bbcb58b7,wh 509,1,Rwanda,maize,2021,Tropic - cool / humid,29.38244,-2.024941,6
